Code,count_total,count_valid,missing_rate,zero_rate_valid,mean,std,min,p01,p05,p25,median,p75,p95,p99,max,skew,kurtosis_excess,iqr_outlier_rate,abs_z_gt_3_rate,annualized_volatility
83160,485,485,0.0,0.01443298969072165,0.0010898312701682858,0.023489044888318586,-0.16870953142642975,-0.0694924122095108,-0.03216254338622093,-0.010252479463815689,0.00214617932215333,0.013039613142609596,0.03537806943058954,0.051825611889361946,0.10337213426828384,-0.8824910637721757,8.334034973348981,0.03711340206185567,0.016494845360824743,0.37287702785354354
84110,485,485,0.0,0.004123711340206186,0.0016615877745279409,0.026901106979271578,-0.21954819560050964,-0.06386122956871987,-0.03760004788637161,-0.010240089148283005,0.003332909196615219,0.015681715682148933,0.04100738912820816,0.06221095398068421,0.12667030096054077,-1.3343381283058273,11.846762239268127,0.04536082474226804,0.012371134020618556,0.4270418343569795
87250,485,485,0.0,0.010309278350515464,0.0005514204639523799,0.022244542761345087,-0.1478729248046875,-0.05372866034507751,-0.031661318987607955,-0.009277409873902798,0.0011341084027662873,0.011690342798829079,0.032427804172039026,0.05516657024621934,0.12480764836072922,-0.4803421549345307,8.904717338175189,0.049484536082474224,0.01443298969072165,0.3531211690491667
87660,485,485,0.0,0.004123711340206186,0.000556469938691379,0.027339091900349496,-0.2208671122789383,-0.06992185711860657,-0.031921951472759245,-0.011305451393127441,0.0001795170974219218,0.01269901730120182,0.0347433365881443,0.07285852998494982,0.1576324999332428,-0.3771038242955371,15.64378037251752,0.04742268041237113,0.018556701030927835,0.4339946294319901
91010,485,485,0.0,0.008247422680412371,0.00013138809119538433,0.020443608748999142,-0.13939212262630463,-0.05359072357416153,-0.03151783794164657,-0.00968482717871666,0.0011888252338394523,0.009683351963758469,0.026706963405013086,0.051696382761001455,0.1260308474302292,-0.4683540496979812,8.790368556799764,0.05360824742268041,0.01443298969072165,0.32453222790333613
91040,485,485,0.0,0.010309278350515464,0.00011298543627772326,0.02145683258529325,-0.15831534564495087,-0.05950565129518509,-0.03229883909225464,-0.008709561079740524,0.0006124323699623346,0.009544541127979755,0.029062366113066597,0.053392430096864306,0.14068427681922913,-0.39401473228107664,12.70098920038595,0.06804123711340206,0.016494845360824743,0.3406166576629983
91070,485,485,0.0,0.010309278350515464,0.00016030320161401497,0.025295261313835485,-0.24840186536312103,-0.07467365980148316,-0.034268949180841446,-0.01044148113578558,0.0009487666538916528,0.010743165388703346,0.0327236108481884,0.06796425044536554,0.16092634201049805,-1.548417091903749,23.37591186733451,0.061855670103092786,0.020618556701030927,0.40154982470880995
94320,485,485,0.0,0.0288659793814433,-6.515953711416458e-05,0.010329858162055752,-0.05305036902427673,-0.02661220319569111,-0.016129430569708343,-0.006443321239203215,-0.0006136851734481752,0.006583302281796932,0.016642911732196782,0.02847471140325069,0.03397354483604431,-0.24611538162933447,2.010854501020826,0.024742268041237112,0.010309278350515464,0.1639814146522216
94330,485,485,0.0,0.008247422680412371,0.00048118485002802475,0.013737921936734515,-0.09670450538396835,-0.03502247974276543,-0.020525911822915074,-0.006207111291587353,0.0008467400912195444,0.008340655826032162,0.01919218562543391,0.041086500585079073,0.057205136865377426,-0.7544290839163128,6.99128774379005,0.041237113402061855,0.018556701030927835,0.21808274985251005
95010,485,485,0.0,0.002061855670103093,-0.0010498136881896122,0.031422061591434854,-0.1602911353111267,-0.08332498550415039,-0.051368422061204906,-0.017993176355957985,-0.0016880807233974338,0.018319791182875633,0.04952444881200788,0.07087040662765463,0.15102502703666687,-0.14175408109112123,2.6129315704883656,0.030927835051546393,0.010309278350515464,0.4988097639113465
99830,485,485,0.0,0.0,0.001477566681119383,0.02132224858893123,-0.10085352510213852,-0.05041766479611397,-0.029901266098022457,-0.009535727091133595,0.00080580182839185,0.012616568244993687,0.03544875308871263,0.06466165781021112,0.11327573657035828,0.3976661895277557,4.417409737788178,0.04536082474226804,0.018556701030927835,0.3384802029540595
99840,485,485,0.0,0.002061855670103093,0.0024703427880387943,0.04154077602892503,-0.2065059095621109,-0.10392644643783569,-0.06840291917324066,-0.01881026290357113,0.0031407284550368786,0.023525554686784744,0.06669243276119226,0.1125879287719726,0.1810307800769806,-0.010817766062804293,2.662163984800306,0.05360824742268041,0.008247422680412371,0.6594393758470135
